Date,Code,O,MO,AO,UL,LL,MUL,MLL,AUL,ALL,why_null,evidence
2013-07-16 00:00:00,39530,527.0,527.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=527.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,46990,774.0,774.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=774.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,74250,265.0,265.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=265.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,83010,58700.0,,58700.0,0.0,0.0,0.0,0.0,0.0,0.0,前場で値がつかず後場で初値成立（後場初値・ストップ未達）,O=AO=58700.0、MO=NULL、全ストップフラグ0。前場は特別買い気配継続で取引不成立、後場に需給一致し初値成立
2013-07-16 00:00:00,35780,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,64780,235.0,235.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=235.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,30370,73500.0,73500.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=73500.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,96080,322.0,,322.0,0.0,0.0,0.0,0.0,0.0,0.0,前場で値がつかず後場で初値成立（後場初値・ストップ未達）,O=AO=322.0、MO=NULL、全ストップフラグ0。前場は特別買い気配継続で取引不成立、後場に需給一致し初値成立
2013-07-16 00:00:00,97330,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,78510,210.0,210.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=210.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,37900,1261.0,,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,前場で値がつかず後場で初値成立（後場初値・ストップ未達）,O=AO=1261.0、MO=NULL、全ストップフラグ0。前場は特別買い気配継続で取引不成立、後場に需給一致し初値成立
2013-07-16 00:00:00,59710,824.0,824.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=824.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,97230,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,99290,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,90340,696.0,696.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=696.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,96950,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,75650,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,24800,423.0,423.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=423.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,75700,970.0,970.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=970.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,17950,311.0,311.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=311.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,18480,219.0,219.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=219.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,59350,303.0,303.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=303.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,97360,313.0,313.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=313.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,52170,394.0,394.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=394.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,46900,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,74460,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,38470,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,79230,434.0,434.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=434.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,80720,180.0,180.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=180.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,68670,244.0,244.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=244.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,49200,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,47340,215.0,215.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=215.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,96860,980.0,980.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=980.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,90570,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,99090,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,75310,6300.0,6300.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=6300.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,74340,1650.0,1650.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=1650.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,90510,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,61560,2840.0,2840.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=2840.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,46850,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,29040,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,72680,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,97530,197.0,,197.0,0.0,0.0,0.0,0.0,0.0,0.0,前場で値がつかず後場で初値成立（後場初値・ストップ未達）,O=AO=197.0、MO=NULL、全ストップフラグ0。前場は特別買い気配継続で取引不成立、後場に需給一致し初値成立
2013-07-16 00:00:00,98120,784.0,784.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=784.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,18970,363.0,,363.0,0.0,0.0,0.0,0.0,0.0,0.0,前場で値がつかず後場で初値成立（後場初値・ストップ未達）,O=AO=363.0、MO=NULL、全ストップフラグ0。前場は特別買い気配継続で取引不成立、後場に需給一致し初値成立
2013-07-16 00:00:00,28170,559.0,559.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=559.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,35990,552.0,,552.0,0.0,0.0,0.0,0.0,0.0,0.0,前場で値がつかず後場で初値成立（後場初値・ストップ未達）,O=AO=552.0、MO=NULL、全ストップフラグ0。前場は特別買い気配継続で取引不成立、後場に需給一致し初値成立
2013-07-16 00:00:00,99030,168.0,168.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=168.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,34240,825.0,825.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=825.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,23030,543.0,,543.0,1.0,0.0,0.0,0.0,1.0,0.0,前場で値がつかず後場で初値成立・後場ストップ高到達（人気IPO）,O=AO=543.0、MO=NULL、UL=1/AUL=1、ALL=0。前場は特別買い気配継続、後場で需給一致し初値成立。後場でストップ高到達
2013-07-16 00:00:00,79970,91.0,91.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=91.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,17280,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,75970,291.0,291.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=291.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,90870,268.0,268.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=268.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,76430,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,69120,600.0,600.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=600.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,98670,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=156.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,43410,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,63220,650.0,650.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=650.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,96570,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-07-16 00:00:00,33530,2830.0,2830.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=2830.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,27730,470.0,470.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=470.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,52830,253.0,253.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=253.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,99920,284.0,284.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=284.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,18410,712.0,712.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=712.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,46250,435.0,435.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=435.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,19040,382.0,382.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=382.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,59390,280.0,280.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=280.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,52790,131.0,131.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=131.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-07-16 00:00:00,46290,1015.0,,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,前場で値がつかず後場で初値成立（後場初値・ストップ未達）,O=AO=1015.0、MO=NULL、全ストップフラグ0。前場は特別買い気配継続で取引不成立、後場に需給一致し初値成立
2013-07-31 00:00:00,14270,510.0,510.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=510.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-08-29 00:00:00,60770,3100.0,,3100.0,1.0,0.0,0.0,0.0,1.0,0.0,前場で値がつかず後場で初値成立・後場ストップ高到達（人気IPO）,O=AO=3100.0、MO=NULL、UL=1/AUL=1、ALL=0。前場は特別買い気配継続、後場で需給一致し初値成立。後場でストップ高到達
2013-09-04 00:00:00,77780,155.0,155.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=155.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-09-13 00:00:00,31870,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-10-04 00:00:00,60780,4035.0,,4035.0,0.0,0.0,0.0,0.0,0.0,0.0,前場で値がつかず後場で初値成立（後場初値・ストップ未達）,O=AO=4035.0、MO=NULL、全ストップフラグ0。前場は特別買い気配継続で取引不成立、後場に需給一致し初値成立
2013-10-08 00:00:00,60790,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-10-22 00:00:00,36770,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-10-31 00:00:00,31880,900.0,900.0,,0.0,0.0,0.0,0.0,0.0,0.0,前場で初値成立・後場は値がつかなかった（後場特別買い気配継続・値幅制限未達）,O=MO=900.0、AO=NULL、全ストップフラグ0。前場初値成立後も需要超過で後場も特別買い気配継続。ストップ高未達のまま引け
2013-11-19 00:00:00,31890,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-11-20 00:00:00,60800,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-11-20 00:00:00,36780,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-11-22 00:00:00,36790,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-11-29 00:00:00,60810,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-12-09 00:00:00,36800,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2013-12-11 00:00:00,36820,3755.0,,3755.0,0.0,1.0,0.0,0.0,0.0,1.0,前場で値がつかず後場で初値成立・後場ストップ安到達（公募割れIPO）,O=AO=3755.0、MO=NULL、LL=1/ALL=1、AUL=0。後場に初値成立後、売り圧力が強く後場ストップ安まで急落（公募価格割れ）
2013-12-11 00:00:00,60840,8050.0,,8050.0,1.0,1.0,0.0,0.0,1.0,1.0,前場で値がつかず後場で初値成立・後場中にストップ高とストップ安の両方到達（特殊ケース）,O=AO=8050.0、MO=NULL、UL=1/AUL=1/LL=1/ALL=1。後場初値後に急騰してストップ高、その後急落してストップ安まで到達した特殊ケース
2013-12-18 00:00:00,60850,4600.0,,4600.0,1.0,0.0,0.0,0.0,1.0,0.0,前場で値がつかず後場で初値成立・後場ストップ高到達（人気IPO）,O=AO=4600.0、MO=NULL、UL=1/AUL=1、ALL=0。前場は特別買い気配継続、後場で需給一致し初値成立。後場でストップ高到達
2013-12-19 00:00:00,60860,2235.0,,2235.0,0.0,0.0,0.0,0.0,0.0,0.0,前場で値がつかず後場で初値成立（後場初値・ストップ未達）,O=AO=2235.0、MO=NULL、全ストップフラグ0。前場は特別買い気配継続で取引不成立、後場に需給一致し初値成立
2013-12-24 00:00:00,60900,3100.0,,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,前場で値がつかず後場で初値成立（後場初値・ストップ未達）,O=AO=3100.0、MO=NULL、全ストップフラグ0。前場は特別買い気配継続で取引不成立、後場に需給一致し初値成立
2014-03-06 00:00:00,36830,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2014-03-12 00:00:00,60920,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2014-03-26 00:00:00,77790,8510.0,,8510.0,1.0,0.0,0.0,0.0,1.0,0.0,前場で値がつかず後場で初値成立・後場ストップ高到達（人気IPO）,O=AO=8510.0、MO=NULL、UL=1/AUL=1、ALL=0。前場は特別買い気配継続、後場で需給一致し初値成立。後場でストップ高到達
2014-03-26 00:00:00,36860,2412.0,,2412.0,0.0,1.0,0.0,0.0,0.0,1.0,前場で値がつかず後場で初値成立・後場ストップ安到達（公募割れIPO）,O=AO=2412.0、MO=NULL、LL=1/ALL=1、AUL=0。後場に初値成立後、売り圧力が強く後場ストップ安まで急落（公募価格割れ）
2014-03-28 00:00:00,60930,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2014-04-23 00:00:00,36870,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2014-06-24 00:00:00,60940,,,,0.0,0.0,0.0,0.0,0.0,0.0,上場初日に終日値がつかなかった（特別買い気配・値幅制限未達）,O/MO/AO全NULL、全ストップフラグ0。需給不一致（特別買い気配）が終日継続したが値幅制限には到達せず取引不成立
2014-06-27 00:00:00,60950,9250.0,,9250.0,0.0,0.0,0.0,0.0,0.0,0.0,前場で値がつかず後場で初値成立（後場初値・ストップ未達）,O=AO=9250.0、MO=NULL、全ストップフラグ0。前場は特別買い気配継続で取引不成立、後場に需給一致し初値成立
